Item_ID,รายการสินค้า,จำนวน,มูลค่าต่อหน่วย,มูลค่ารวม
6523,ปากกาลูกลื่น,3928,2922.34,11478937.29
6524,003 / เครื่องฟอกอากาศ,2278,1646.65,3751059.14
6525,สมุดโน้ต,2805,3103.38,8704990.88
6526,003 / เครื่องฟอกอากาศ,4348,3259.66,14172988.14
6527,003 / เครื่องฟอกอากาศ,2704,1132.82,3063151.79
6528,ปากกาลูกลื่น,1206,3552.68,4284533.01
6529,ดินสอ,13,4066.45,52863.85
6530,ดินสอ,4803,1206.33,5794015.87
6531,003 / เครื่องฟอกอากาศ,4250,10.03,42609.48
6532,003 / เครื่องฟอกอากาศ,2558,1454.49,3720577.73
6533,ปากกาลูกลื่น,3498,2167.79,7582933.72
6534,สมุดโน้ต,844,4468.99,3771828.8
6535,ดินสอ,235,1853.53,435579.8
6536,ยางลบ,453,2046.32,926981.83
6537,สมุดโน้ต,4103,2502.55,10267944.85
6538,003 / เครื่องฟอกอากาศ,2993,822.41,2461478.52
6539,ดินสอ,4520,1666.38,7532046.74
6540,ยางลบ,64,3882.82,248500.69
6541,ปากกาลูกลื่น,1670,3406.92,5689556.55
6542,ดินสอ,3293,462.47,1522905.5
6543,สมุดโน้ต,2394,2648.83,6341297.91
6544,ปากกาลูกลื่น,4787,1463.54,7005964.45
6545,ดินสอ,1697,1648.44,2797399.95
6546,ยางลบ,4338,2994.41,12989747.95
6547,ยางลบ,2938,3431.22,10080933.2
6548,ดินสอ,300,1281.58,384472.79
6549,ยางลบ,3911,4447.3,17393403.06
6550,ดินสอ,4906,2027.13,9945085.08
6551,สมุดโน้ต,2088,1118.49,2335404.32
6552,ยางลบ,2951,4641.68,13697606.88
6553,ดินสอ,2027,2829.99,5736399.58
6554,003 / เครื่องฟอกอากาศ,3213,204.23,656182.36
6555,ปากกาลูกลื่น,3995,1605.96,6415805.87
6556,ยางลบ,1092,2593.63,2832245.46
6557,003 / เครื่องฟอกอากาศ,2247,1734.64,3897728.23
6558,ยางลบ,3925,421.26,1653456.35
6559,ยางลบ,61,4804.45,293071.74
6560,003 / เครื่องฟอกอากาศ,618,898.92,555535.48
6561,สมุดโน้ต,4431,3481.08,15424657.2
6562,ยางลบ,1606,3697.67,5938464.86
6563,ดินสอ,3213,200.12,642994.89
6564,003 / เครื่องฟอกอากาศ,979,3414.57,3342865.97
6565,สมุดโน้ต,3514,2531.25,8894797.96
6566,ดินสอ,1307,4610.5,6025922.16
6567,ดินสอ,1162,4007.57,4656798.03
6568,ดินสอ,855,1168.11,998737.73
6569,ดินสอ,3744,2259.59,8459897.12
6570,ดินสอ,3329,4516.3,15034773.8
6571,ยางลบ,4751,676.76,3215277.99
6572,ดินสอ,553,67.64,37406.48
6573,ดินสอ,2870,1065.7,3058566.17
6574,003 / เครื่องฟอกอากาศ,537,1908.58,1024907.57
6575,ยางลบ,1948,4090.98,7969221.95
6576,สมุดโน้ต,902,1072.97,967817.83
6577,สมุดโน้ต,3882,415.76,1613965.26
6578,ดินสอ,1519,2471.63,3754408.07
6579,ปากกาลูกลื่น,3455,1049.72,3626793.61
6580,ยางลบ,3579,1955.67,6999352.31
6581,ดินสอ,2202,3367.68,7415628.44
6582,ยางลบ,344,3079.13,1059221.22
6583,ยางลบ,4419,1324.41,5852567.64
6584,ปากกาลูกลื่น,4069,2262.56,9206374.94
6585,ยางลบ,4334,195.93,849155.53
6586,003 / เครื่องฟอกอากาศ,2596,1036.73,2691338.42
6587,ดินสอ,4998,2449.21,12241130.41
6588,003 / เครื่องฟอกอากาศ,2723,3006.77,8187427.47
6589,สมุดโน้ต,489,4873.76,2383267.38
6590,สมุดโน้ต,605,2236.47,1353061.4
6591,ดินสอ,2849,938.48,2673727.85
6592,ดินสอ,3628,40.04,145255.6
6593,ปากกาลูกลื่น,756,2946.38,2227466.55
6594,ยางลบ,1813,573.69,1040097.45
6595,003 / เครื่องฟอกอากาศ,3699,3363.16,12440319.03
6596,ปากกาลูกลื่น,1058,3799.99,4020394.46
6597,สมุดโน้ต,3560,210.26,748537.02
6598,ยางลบ,3153,4560.91,14380536.73
6599,สมุดโน้ต,234,4276.44,1000686.22
6600,003 / เครื่องฟอกอากาศ,2422,4313.01,10446119.8
6601,ดินสอ,4001,4975.61,19907433.4
6602,ดินสอ,3794,3443.63,13065143.98
6603,ดินสอ,738,3015.59,2225505.5
6604,ปากกาลูกลื่น,1271,2682.52,3409480.46
6605,ดินสอ,4062,2531.95,10284775.07
6606,ดินสอ,104,3184.46,331183.47
6607,003 / เครื่องฟอกอากาศ,2470,4487.16,11083292.58
6608,ยางลบ,1051,989.99,1040478.39
6609,003 / เครื่องฟอกอากาศ,1379,4211.32,5807416.26
6610,ปากกาลูกลื่น,4612,1383.51,6380736.79
6611,ดินสอ,3610,1584.23,5719085.88
6612,ดินสอ,88,79.85,7026.62
6613,ยางลบ,2034,1670.78,3398370.32
6614,ดินสอ,3638,3785.03,13769940.26
6615,สมุดโน้ต,1218,4272.52,5203929.9
6616,ปากกาลูกลื่น,2909,651.86,1896257.43
6617,003 / เครื่องฟอกอากาศ,4996,1504.98,7518855.36
6618,ยางลบ,2753,4156.49,11442827.9
6619,ปากกาลูกลื่น,1288,847.45,1091513.51
6620,ปากกาลูกลื่น,737,4857.81,3580204.96
6621,ปากกาลูกลื่น,2757,2148.73,5924052.19
6622,สมุดโน้ต,2809,93.2,261810.87
6623,ปากกาลูกลื่น,4998,4531.27,22647270.19
6624,003 / เครื่องฟอกอากาศ,3100,3325.34,10308566.05
6625,ดินสอ,671,4984.59,3344658.07
6626,ปากกาลูกลื่น,860,2336.48,2009373.48
6627,ยางลบ,502,1818.53,912901.46
6628,003 / เครื่องฟอกอากาศ,1023,4889.63,5002093.9
6629,003 / เครื่องฟอกอากาศ,3278,3920.27,12850654.92
6630,ดินสอ,1088,1471.03,1600480.17
6631,สมุดโน้ต,4323,1366.32,5906621.46
6632,สมุดโน้ต,3347,3597.27,12040052.45
6633,สมุดโน้ต,4207,893.52,3759054.04
6634,ยางลบ,1419,40.89,58015.83
6635,003 / เครื่องฟอกอากาศ,3144,3945.86,12405787.31
6636,ดินสอ,1525,3326.28,5072580.17
6637,สมุดโน้ต,4117,288.6,1188162.13
6638,ดินสอ,4603,2493.06,11475544.72
6639,สมุดโน้ต,4461,4709.0,21006831.73
6640,003 / เครื่องฟอกอากาศ,4836,4449.75,21519013.19
6641,สมุดโน้ต,2028,1608.59,3262219.8
6642,003 / เครื่องฟอกอากาศ,4736,2754.34,13044568.73
6643,003 / เครื่องฟอกอากาศ,4104,87.72,360009.94
6644,003 / เครื่องฟอกอากาศ,628,1849.21,1161306.74
6645,ดินสอ,2427,1556.29,3777116.91
6646,003 / เครื่องฟอกอากาศ,1678,3156.91,5297302.8
6647,ปากกาลูกลื่น,828,4859.49,4023660.11
6648,ยางลบ,3435,2589.83,8896054.11
6649,ปากกาลูกลื่น,1530,293.73,449402.28
6650,ดินสอ,4041,4504.71,18203544.73
6651,สมุดโน้ต,4513,3804.61,17170189.93
6652,ปากกาลูกลื่น,448,4419.31,1979849.81
6653,ปากกาลูกลื่น,1090,931.44,1015269.58
6654,ยางลบ,587,3940.65,2313159.92
6655,ปากกาลูกลื่น,1802,1211.67,2183429.72
6656,ยางลบ,4317,2027.0,8750570.71
6657,003 / เครื่องฟอกอากาศ,1421,1810.06,2572101.92
6658,ดินสอ,4488,4433.51,19897576.7
6659,ปากกาลูกลื่น,4860,4042.39,19646016.29
6660,003 / เครื่องฟอกอากาศ,4791,4276.09,20486733.95
6661,003 / เครื่องฟอกอากาศ,334,4943.1,1650993.82
6662,ปากกาลูกลื่น,1764,3185.2,5618685.31
6663,สมุดโน้ต,2985,929.3,2773966.43
6664,ยางลบ,1623,3266.66,5301796.65
6665,ยางลบ,4906,2886.41,14160731.11
6666,ยางลบ,4862,3674.29,17864405.07
6667,003 / เครื่องฟอกอากาศ,843,3849.83,3245404.2
6668,003 / เครื่องฟอกอากาศ,3955,3468.03,13716047.09
6669,003 / เครื่องฟอกอากาศ,3111,318.92,992152.93
6670,ดินสอ,262,3603.92,944225.85
6671,ปากกาลูกลื่น,2470,2709.92,6693497.24
6672,ดินสอ,137,191.27,26203.62
6673,สมุดโน้ต,4735,2932.56,13885688.88
6674,ดินสอ,4884,4944.24,24147661.25
6675,003 / เครื่องฟอกอากาศ,1362,674.06,918067.51
6676,สมุดโน้ต,3295,128.23,422527.75
6677,003 / เครื่องฟอกอากาศ,1417,4873.65,6905961.31
6678,003 / เครื่องฟอกอากาศ,2920,4559.04,13312404.03
6679,ปากกาลูกลื่น,4297,4279.76,18390148.29
6680,สมุดโน้ต,1976,1474.3,2913225.5
6681,003 / เครื่องฟอกอากาศ,388,1701.18,660059.23
6682,สมุดโน้ต,1204,2284.79,2750887.02
6683,ดินสอ,4006,1959.38,7849276.6
6684,ปากกาลูกลื่น,3643,2473.83,9012146.19
6685,ดินสอ,3916,4465.98,17488763.59
6686,ยางลบ,647,619.11,400567.01
6687,ยางลบ,3659,4603.5,16844199.97
6688,ยางลบ,4517,4734.09,21383872.71
6689,003 / เครื่องฟอกอากาศ,4301,4538.6,19520521.94
6690,สมุดโน้ต,4509,4010.17,18081866.01
6691,ดินสอ,991,1752.3,1736531.01
6692,ปากกาลูกลื่น,1984,3188.51,6326010.69
6693,003 / เครื่องฟอกอากาศ,4126,3662.54,15111645.57
6694,ดินสอ,2448,3309.06,8100568.15
6695,ยางลบ,736,2482.64,1827220.18
6696,ดินสอ,427,2657.21,1134627.73
6697,ยางลบ,1504,3924.04,5901758.95
6698,ดินสอ,3300,2294.38,7571461.77
6699,ยางลบ,3397,4555.68,15475657.52
6700,ดินสอ,4162,2807.22,11683669.14
6701,ดินสอ,875,3140.77,2748175.41
6702,ยางลบ,4610,197.3,909530.92
6703,ยางลบ,4117,777.74,3201947.96
6704,003 / เครื่องฟอกอากาศ,4982,4722.74,23528691.71
6705,003 / เครื่องฟอกอากาศ,1864,2455.02,4576155.73
6706,สมุดโน้ต,4859,575.88,2798179.67
6707,สมุดโน้ต,3852,464.76,1790265.14
6708,ยางลบ,961,2201.36,2115510.58
6709,ยางลบ,1651,2806.56,4633629.55
6710,ยางลบ,781,772.5,603324.7
6711,ยางลบ,4490,1490.43,6692010.05
6712,ยางลบ,4012,4138.98,16605587.36
6713,ยางลบ,3410,387.3,1320677.94
6714,ดินสอ,2030,679.65,1379684.63
6715,สมุดโน้ต,1909,3045.52,5813891.95
6716,ปากกาลูกลื่น,1439,1923.86,2768435.36
6717,ปากกาลูกลื่น,376,779.79,293202.1
6718,ยางลบ,900,1742.06,1567855.21
6719,ดินสอ,1768,2403.38,4249182.63
6720,สมุดโน้ต,1860,132.43,246314.59
6721,003 / เครื่องฟอกอากาศ,2822,393.46,1110355.76
6722,ปากกาลูกลื่น,2130,2587.8,5512008.71
6723,สมุดโน้ต,3488,4750.87,16571041.34
6724,ดินสอ,2783,3048.2,8483132.77
6725,ยางลบ,3420,1192.44,4078161.52
6726,ยางลบ,400,4748.48,1899391.95
6727,ดินสอ,977,2768.56,2704882.5
6728,สมุดโน้ต,1386,4766.75,6606717.15
6729,ดินสอ,2608,4794.19,12503236.63
6730,ดินสอ,4003,3974.52,15910019.01
6731,สมุดโน้ต,3005,1714.67,5152597.34
6732,ปากกาลูกลื่น,4786,1218.41,5831333.23
6733,003 / เครื่องฟอกอากาศ,3929,3373.7,13255253.44
6734,ยางลบ,356,2701.14,961605.95
6735,003 / เครื่องฟอกอากาศ,1670,904.15,1509927.09
6736,ยางลบ,4122,271.29,1118244.88
6737,003 / เครื่องฟอกอากาศ,3277,453.53,1486205.24
6738,ดินสอ,1224,2917.97,3571589.6
6739,003 / เครื่องฟอกอากาศ,3849,2981.39,11475388.61
6740,ดินสอ,4476,4939.52,22109293.86
6741,ยางลบ,3606,3685.15,13288660.31
6742,ดินสอ,2170,3254.96,7063266.98
6743,003 / เครื่องฟอกอากาศ,1576,2247.07,3541378.08
6744,003 / เครื่องฟอกอากาศ,4489,3631.27,16300789.07
6745,ปากกาลูกลื่น,4833,4443.45,21475208.99
6746,สมุดโน้ต,3550,2169.88,7703057.07
6747,ดินสอ,1770,2634.95,4663859.06
6748,ดินสอ,4969,2070.7,10289289.35
6749,ปากกาลูกลื่น,907,4567.4,4142631.7
6750,ปากกาลูกลื่น,2600,4203.62,10929424.16
6751,ยางลบ,4862,2461.73,11968944.91
6752,ปากกาลูกลื่น,3874,3602.19,13954896.92
6753,สมุดโน้ต,1665,2176.35,3623624.28
6754,ปากกาลูกลื่น,1609,2501.86,4025495.21
6755,ปากกาลูกลื่น,1569,1278.29,2005636.13
6756,สมุดโน้ต,4624,2741.01,12674423.82
6757,สมุดโน้ต,2539,3373.95,8566449.84
6758,สมุดโน้ต,4430,1726.73,7649399.99
6759,ยางลบ,942,2231.63,2102195.33
6760,สมุดโน้ต,2422,2877.36,6968976.75
6761,ยางลบ,230,3226.12,742007.26
6762,สมุดโน้ต,2392,4298.86,10282881.11
6763,ยางลบ,2406,3899.74,9382778.34
6764,003 / เครื่องฟอกอากาศ,2379,1178.66,2804038.54
6765,ยางลบ,2675,999.44,2673511.13
6766,003 / เครื่องฟอกอากาศ,4974,482.11,2398001.34
6767,ดินสอ,4937,1159.28,5723372.05
6768,ยางลบ,3415,2392.33,8169797.31
6769,ปากกาลูกลื่น,247,3436.41,848792.05
6770,ดินสอ,2163,1862.48,4028550.51
6771,ปากกาลูกลื่น,4646,2016.89,9370453.49
6772,ยางลบ,3235,2363.89,7647182.75
6773,ดินสอ,3448,3529.24,12168832.66
6774,สมุดโน้ต,2672,1153.05,3080955.19
6775,003 / เครื่องฟอกอากาศ,4028,1930.74,7777008.72
6776,สมุดโน้ต,538,4404.6,2369672.75
6777,ยางลบ,2484,3719.66,9239640.47
6778,ดินสอ,4669,1947.74,9094001.6
6779,ปากกาลูกลื่น,3855,2962.85,11421768.57
6780,ดินสอ,726,1703.76,1236927.77
6781,003 / เครื่องฟอกอากาศ,445,71.23,31697.18
6782,ปากกาลูกลื่น,2669,2476.08,6608648.94
6783,003 / เครื่องฟอกอากาศ,3144,1076.0,3382949.07
6784,003 / เครื่องฟอกอากาศ,1485,2768.61,4111379.26
6785,ยางลบ,317,1050.84,333115.06
6786,ยางลบ,1923,836.46,1608511.48
6787,ดินสอ,3743,4250.3,15908871.37
6788,ดินสอ,114,1279.85,145903.28
6789,ปากกาลูกลื่น,2450,2620.89,6421181.3
6790,สมุดโน้ต,4999,1593.57,7966244.59
6791,สมุดโน้ต,79,520.51,41119.94
6792,ยางลบ,3584,1545.46,5538942.96
6793,003 / เครื่องฟอกอากาศ,98,4410.53,432231.54
6794,สมุดโน้ต,4845,1155.34,5597616.55
6795,ปากกาลูกลื่น,897,4263.44,3824304.6
6796,003 / เครื่องฟอกอากาศ,4229,4252.01,17981758.72
6797,ดินสอ,4867,1737.74,8457576.18
6798,ดินสอ,4625,4534.53,20972211.23
6799,003 / เครื่องฟอกอากาศ,769,686.78,528137.38
6800,สมุดโน้ต,4545,4162.42,18918198.81
6801,ดินสอ,15,2130.15,31952.25
6802,ดินสอ,981,2780.23,2727402.63
