documentDate,Date,documentNo,billTName,dueDate,product,productQuantity,totalPrice,Price per unit,productCost,Cost per unit,grossProfit,unit,lotNo
2036-07-06,2036-07-06,DO-0010/8050,ลูกค้าต่างประเทศ,2037-06-27,ปากกาลูกลื่น,230,464788.23,2020.82,289111.42,1257.01,37.8,UNIT : ขวด,
2036-07-07,2036-07-07,DO-0007/5493,ลูกค้าเงินสด,2037-01-09,ดินสอ,418,1487557.44,3558.75,954249.63,2282.89,35.85,G : กรัม,
2036-07-08,2036-07-08,DO-0006/9538,ลูกค้าเงินสด,2037-01-30,ปากกาลูกลื่น,762,2635900.39,3459.19,1943734.57,2550.83,26.26,PKG : แพ็ค,
2036-07-09,2036-07-09,DO-0004/3865,ลูกค้าต่างประเทศ,2037-02-08,003 / เครื่องฟอกอากาศ,573,530209.59,925.32,398986.95,696.31,24.75,G : กรัม,
2036-07-10,2036-07-10,DO-0001/0224,ลูกค้าสัญญา,2036-07-16,สมุดโน้ต,379,1247372.52,3291.22,769426.72,2030.15,38.32,G : กรัม,
2036-07-11,2036-07-11,DO-0010/1597,ลูกค้าเงินสด,2036-07-27,ปากกาลูกลื่น,944,1049643.08,1111.91,839859.71,889.68,19.99,PKG : แพ็ค,
2036-07-12,2036-07-12,DO-0009/2826,ลูกค้าเงินสด,2037-06-23,ยางลบ,329,533238.1,1620.78,321470.42,977.11,39.71,UNIT : ขวด,
2036-07-13,2036-07-13,DO-0003/1622,ลูกค้าต่างประเทศ,2036-10-29,ดินสอ,696,180441.91,259.26,110058.89,158.13,39.01,UNIT : ขวด,
2036-07-14,2036-07-14,DO-0012/0884,ลูกค้าเงินสด,2037-02-14,003 / เครื่องฟอกอากาศ,844,3964366.31,4697.12,3074547.17,3642.83,22.45,PKG : แพ็ค,
2036-07-15,2036-07-15,DO-0006/7608,ลูกค้าต่างประเทศ,2037-04-16,สมุดโน้ต,934,1185258.55,1269.01,865146.65,926.28,27.01,UNIT : ขวด,
2036-07-16,2036-07-16,DO-0005/4457,ลูกค้าต่างประเทศ,2036-08-24,ปากกาลูกลื่น,732,3605383.2,4925.39,2535264.81,3463.48,29.68,PKG : แพ็ค,
2036-07-17,2036-07-17,DO-0012/5852,ลูกค้าต่างประเทศ,2037-06-06,ปากกาลูกลื่น,396,1378574.88,3481.25,1084360.83,2738.28,21.34,PKG : แพ็ค,
2036-07-18,2036-07-18,DO-0003/0267,ลูกค้าต่างประเทศ,2037-03-17,ปากกาลูกลื่น,263,996280.94,3788.14,630702.2,2398.11,36.69,PKG : แพ็ค,
2036-07-19,2036-07-19,DO-0002/9751,ลูกค้าสัญญา,2037-04-27,ปากกาลูกลื่น,535,2457423.78,4593.32,1755338.19,3281.01,28.57,UNIT : ขวด,
2036-07-20,2036-07-20,DO-0011/3856,ลูกค้าเงินสด,2037-03-27,ยางลบ,863,3836125.42,4445.1,3318926.61,3845.8,13.48,UNIT : ขวด,
2036-07-21,2036-07-21,DO-0012/2488,ลูกค้าต่างประเทศ,2037-05-02,สมุดโน้ต,420,254439.47,605.81,188378.49,448.52,25.96,PKG : แพ็ค,
2036-07-22,2036-07-22,DO-0003/8636,ลูกค้าต่างประเทศ,2037-06-12,ยางลบ,907,2702638.64,2979.76,2414624.33,2662.21,10.66,PKG : แพ็ค,
2036-07-23,2036-07-23,DO-0008/6311,ลูกค้าสัญญา,2036-11-01,ปากกาลูกลื่น,879,3593160.7,4087.78,2649178.45,3013.85,26.27,UNIT : ขวด,
2036-07-24,2036-07-24,DO-0012/1610,ลูกค้าเงินสด,2037-02-18,003 / เครื่องฟอกอากาศ,871,3406869.58,3911.45,2148910.0,2467.18,36.92,G : กรัม,
2036-07-25,2036-07-25,DO-0009/1670,ลูกค้าสัญญา,2036-10-16,ยางลบ,877,1793792.33,2045.37,1260759.95,1437.58,29.72,UNIT : ขวด,
2036-07-26,2036-07-26,DO-0011/3911,ลูกค้าเงินสด,2037-03-09,ปากกาลูกลื่น,931,687005.39,737.92,536876.94,576.67,21.85,PKG : แพ็ค,
2036-07-27,2036-07-27,DO-0012/7482,ลูกค้าเงินสด,2037-04-28,สมุดโน้ต,920,2471264.12,2686.16,1521798.6,1654.13,38.42,UNIT : ขวด,
2036-07-28,2036-07-28,DO-0002/6556,ลูกค้าเงินสด,2036-08-22,ยางลบ,562,2698191.48,4801.05,2025911.65,3604.82,24.92,UNIT : ขวด,
2036-07-29,2036-07-29,DO-0001/7353,ลูกค้าสัญญา,2037-07-07,ปากกาลูกลื่น,364,691600.63,1900.0,549427.83,1509.42,20.56,G : กรัม,
2036-07-30,2036-07-30,DO-0012/1212,ลูกค้าสัญญา,2036-12-22,สมุดโน้ต,34,103479.66,3043.52,84299.14,2479.39,18.54,UNIT : ขวด,
2036-07-31,2036-07-31,DO-0004/7003,ลูกค้าต่างประเทศ,2036-11-23,สมุดโน้ต,338,179497.2,531.06,148464.44,439.24,17.29,PKG : แพ็ค,
2036-08-01,2036-08-01,DO-0012/2214,ลูกค้าต่างประเทศ,2036-11-17,003 / เครื่องฟอกอากาศ,297,141770.89,477.34,85904.78,289.24,39.41,PKG : แพ็ค,
2036-08-02,2036-08-02,DO-0002/7347,ลูกค้าเงินสด,2036-09-11,สมุดโน้ต,754,3743136.02,4964.37,2644152.2,3506.83,29.36,UNIT : ขวด,
2036-08-03,2036-08-03,DO-0008/2821,ลูกค้าสัญญา,2037-01-08,ยางลบ,871,2037675.55,2339.47,1561488.16,1792.75,23.37,UNIT : ขวด,
2036-08-04,2036-08-04,DO-0001/9512,ลูกค้าต่างประเทศ,2037-01-11,ดินสอ,855,3811545.35,4457.95,3114578.89,3642.78,18.29,UNIT : ขวด,
2036-08-05,2036-08-05,DO-0012/5549,ลูกค้าต่างประเทศ,2037-07-06,สมุดโน้ต,531,2264820.16,4265.2,2031377.32,3825.57,10.31,PKG : แพ็ค,
2036-08-06,2036-08-06,DO-0004/4184,ลูกค้าเงินสด,2037-03-21,ปากกาลูกลื่น,747,1450995.59,1942.43,1196576.1,1601.84,17.53,G : กรัม,
2036-08-07,2036-08-07,DO-0005/0412,ลูกค้าเงินสด,2037-02-14,003 / เครื่องฟอกอากาศ,178,173707.89,975.89,153805.77,864.08,11.46,PKG : แพ็ค,
2036-08-08,2036-08-08,DO-0012/8397,ลูกค้าสัญญา,2036-09-10,003 / เครื่องฟอกอากาศ,997,3468283.01,3478.72,2330481.25,2337.49,32.81,UNIT : ขวด,
2036-08-09,2036-08-09,DO-0005/9848,ลูกค้าสัญญา,2036-09-28,สมุดโน้ต,117,465101.06,3975.22,289484.94,2474.23,37.76,UNIT : ขวด,
2036-08-10,2036-08-10,DO-0009/8617,ลูกค้าต่างประเทศ,2037-01-19,สมุดโน้ต,406,771438.41,1900.09,531292.26,1308.6,31.13,PKG : แพ็ค,
2036-08-11,2036-08-11,DO-0009/6703,ลูกค้าต่างประเทศ,2036-10-22,ปากกาลูกลื่น,990,413457.9,417.63,319413.43,322.64,22.75,PKG : แพ็ค,
2036-08-12,2036-08-12,DO-0005/7407,ลูกค้าเงินสด,2037-02-07,003 / เครื่องฟอกอากาศ,332,1273776.58,3836.68,1054823.71,3177.18,17.19,PKG : แพ็ค,
2036-08-13,2036-08-13,DO-0010/9357,ลูกค้าเงินสด,2036-09-24,ปากกาลูกลื่น,424,547890.42,1292.19,356553.03,840.93,34.92,G : กรัม,
2036-08-14,2036-08-14,DO-0004/9917,ลูกค้าเงินสด,2036-10-20,003 / เครื่องฟอกอากาศ,422,1931979.2,4578.15,1598792.41,3788.61,17.25,UNIT : ขวด,
2036-08-15,2036-08-15,DO-0009/4503,ลูกค้าสัญญา,2037-06-11,ยางลบ,60,260742.37,4345.71,189756.58,3162.61,27.22,G : กรัม,
2036-08-16,2036-08-16,DO-0002/2890,ลูกค้าเงินสด,2037-05-05,ยางลบ,867,3030805.52,3495.74,2131421.95,2458.39,29.67,PKG : แพ็ค,
2036-08-17,2036-08-17,DO-0008/7775,ลูกค้าต่างประเทศ,2037-05-15,ดินสอ,537,1404476.66,2615.41,1245561.16,2319.48,11.31,G : กรัม,
2036-08-18,2036-08-18,DO-0006/5419,ลูกค้าเงินสด,2037-07-27,ดินสอ,418,1955371.07,4677.92,1227017.93,2935.45,37.25,PKG : แพ็ค,
2036-08-19,2036-08-19,DO-0005/8608,ลูกค้าเงินสด,2037-08-03,สมุดโน้ต,492,807160.61,1640.57,708525.36,1440.09,12.22,UNIT : ขวด,
2036-08-20,2036-08-20,DO-0003/7092,ลูกค้าต่างประเทศ,2036-10-09,ดินสอ,271,228250.01,842.25,171350.26,632.29,24.93,G : กรัม,
2036-08-21,2036-08-21,DO-0009/7032,ลูกค้าสัญญา,2037-05-03,ดินสอ,401,1302467.17,3248.05,958115.22,2389.31,26.44,UNIT : ขวด,
2036-08-22,2036-08-22,DO-0012/5250,ลูกค้าต่างประเทศ,2036-12-11,ยางลบ,538,2395035.17,4451.74,1942344.71,3610.31,18.9,UNIT : ขวด,
2036-08-23,2036-08-23,DO-0012/3422,ลูกค้าต่างประเทศ,2037-05-13,สมุดโน้ต,987,244901.64,248.13,156523.82,158.59,36.09,UNIT : ขวด,
2036-08-24,2036-08-24,DO-0002/1709,ลูกค้าสัญญา,2036-10-01,ดินสอ,655,891969.79,1361.79,761555.29,1162.68,14.62,PKG : แพ็ค,
2036-08-25,2036-08-25,DO-0001/6423,ลูกค้าเงินสด,2036-09-24,ยางลบ,220,334682.3,1521.28,272349.71,1237.95,18.62,UNIT : ขวด,
2036-08-26,2036-08-26,DO-0005/4751,ลูกค้าสัญญา,2037-06-12,003 / เครื่องฟอกอากาศ,845,477161.79,564.69,424285.12,502.11,11.08,PKG : แพ็ค,
2036-08-27,2036-08-27,DO-0006/0322,ลูกค้าเงินสด,2036-10-05,003 / เครื่องฟอกอากาศ,992,2020814.1,2037.11,1464146.37,1475.95,27.55,UNIT : ขวด,
2036-08-28,2036-08-28,DO-0011/3405,ลูกค้าสัญญา,2036-12-15,ดินสอ,144,318303.31,2210.44,228997.38,1590.26,28.06,UNIT : ขวด,
2036-08-29,2036-08-29,DO-0010/6406,ลูกค้าต่างประเทศ,2037-08-09,สมุดโน้ต,381,1122152.14,2945.28,787934.85,2068.07,29.78,G : กรัม,
2036-08-30,2036-08-30,DO-0010/9119,ลูกค้าต่างประเทศ,2036-10-07,003 / เครื่องฟอกอากาศ,87,331279.58,3807.81,268726.45,3088.81,18.88,PKG : แพ็ค,
2036-08-31,2036-08-31,DO-0003/8208,ลูกค้าต่างประเทศ,2036-12-15,ดินสอ,786,2018293.07,2567.8,1749378.81,2225.67,13.32,UNIT : ขวด,
2036-09-01,2036-09-01,DO-0012/6991,ลูกค้าสัญญา,2036-11-30,ดินสอ,562,756950.27,1346.89,611240.32,1087.62,19.25,PKG : แพ็ค,
2036-09-02,2036-09-02,DO-0004/6047,ลูกค้าเงินสด,2036-12-02,003 / เครื่องฟอกอากาศ,568,2516228.17,4429.98,1834668.92,3230.05,27.09,G : กรัม,
2036-09-03,2036-09-03,DO-0001/2571,ลูกค้าเงินสด,2037-04-11,สมุดโน้ต,240,608988.16,2537.45,515689.18,2148.7,15.32,UNIT : ขวด,
2036-09-04,2036-09-04,DO-0003/5379,ลูกค้าต่างประเทศ,2036-12-20,สมุดโน้ต,42,50703.18,1207.22,40628.04,967.33,19.87,PKG : แพ็ค,
2036-09-05,2036-09-05,DO-0004/4951,ลูกค้าสัญญา,2037-02-04,ดินสอ,667,2339972.73,3508.2,1615183.17,2421.56,30.97,G : กรัม,
2036-09-06,2036-09-06,DO-0010/5412,ลูกค้าสัญญา,2037-05-27,003 / เครื่องฟอกอากาศ,41,117485.54,2865.5,95771.31,2335.89,18.48,G : กรัม,
2036-09-07,2036-09-07,DO-0003/6329,ลูกค้าต่างประเทศ,2037-03-03,ดินสอ,773,1646150.64,2129.56,1224189.66,1583.69,25.63,PKG : แพ็ค,
2036-09-08,2036-09-08,DO-0010/5115,ลูกค้าต่างประเทศ,2037-08-08,003 / เครื่องฟอกอากาศ,744,2990067.27,4018.91,2562590.45,3444.34,14.3,G : กรัม,
2036-09-09,2036-09-09,DO-0006/9345,ลูกค้าสัญญา,2036-12-13,003 / เครื่องฟอกอากาศ,7,3617.56,516.79,3086.84,440.98,14.67,UNIT : ขวด,
2036-09-10,2036-09-10,DO-0001/5526,ลูกค้าเงินสด,2037-02-13,003 / เครื่องฟอกอากาศ,239,491204.67,2055.25,403597.47,1688.69,17.84,UNIT : ขวด,
2036-09-11,2036-09-11,DO-0003/1701,ลูกค้าเงินสด,2037-01-11,ปากกาลูกลื่น,979,4133915.78,4222.59,3574046.43,3650.71,13.54,UNIT : ขวด,
2036-09-12,2036-09-12,DO-0003/4446,ลูกค้าต่างประเทศ,2037-01-18,ยางลบ,517,2568451.8,4967.99,1913089.01,3700.37,25.52,UNIT : ขวด,
2036-09-13,2036-09-13,DO-0012/7585,ลูกค้าเงินสด,2037-07-23,ดินสอ,426,500417.64,1174.69,303851.31,713.27,39.28,G : กรัม,
2036-09-14,2036-09-14,DO-0007/2031,ลูกค้าต่างประเทศ,2037-05-27,ปากกาลูกลื่น,608,544871.95,896.17,436943.86,718.66,19.81,UNIT : ขวด,
2036-09-15,2036-09-15,DO-0004/2189,ลูกค้าต่างประเทศ,2037-01-12,003 / เครื่องฟอกอากาศ,819,89514.95,109.3,61306.71,74.86,31.51,PKG : แพ็ค,
2036-09-16,2036-09-16,DO-0004/1052,ลูกค้าเงินสด,2037-04-05,ดินสอ,372,963849.45,2590.99,834140.26,2242.31,13.46,UNIT : ขวด,
2036-09-17,2036-09-17,DO-0003/8724,ลูกค้าเงินสด,2037-06-19,ดินสอ,111,350130.52,3154.33,273880.47,2467.39,21.78,UNIT : ขวด,
2036-09-18,2036-09-18,DO-0009/7359,ลูกค้าเงินสด,2037-01-13,003 / เครื่องฟอกอากาศ,118,255157.26,2162.35,213657.49,1810.66,16.26,UNIT : ขวด,
2036-09-19,2036-09-19,DO-0005/1951,ลูกค้าต่างประเทศ,2036-10-15,ปากกาลูกลื่น,177,442991.69,2502.78,302058.29,1706.54,31.81,PKG : แพ็ค,
2036-09-20,2036-09-20,DO-0003/7981,ลูกค้าสัญญา,2037-08-19,สมุดโน้ต,480,2149904.71,4478.97,1560164.76,3250.34,27.43,G : กรัม,
2036-09-21,2036-09-21,DO-0010/2862,ลูกค้าเงินสด,2037-07-03,ยางลบ,461,2297338.46,4983.38,1688822.23,3663.39,26.49,PKG : แพ็ค,
2036-09-22,2036-09-22,DO-0011/4052,ลูกค้าเงินสด,2037-09-20,สมุดโน้ต,786,1815933.65,2310.35,1558510.19,1982.84,14.18,G : กรัม,
2036-09-23,2036-09-23,DO-0002/1251,ลูกค้าสัญญา,2037-03-25,สมุดโน้ต,460,985618.15,2142.65,620503.63,1348.92,37.04,G : กรัม,
2036-09-24,2036-09-24,DO-0012/0556,ลูกค้าเงินสด,2037-07-25,สมุดโน้ต,200,877669.07,4388.35,743442.73,3717.21,15.29,UNIT : ขวด,
2036-09-25,2036-09-25,DO-0005/0046,ลูกค้าสัญญา,2037-07-10,003 / เครื่องฟอกอากาศ,548,1688614.56,3081.41,1428472.84,2606.7,15.41,G : กรัม,
2036-09-26,2036-09-26,DO-0003/3078,ลูกค้าสัญญา,2037-09-10,ดินสอ,678,2346759.31,3461.3,1417722.2,2091.04,39.59,G : กรัม,
2036-09-27,2036-09-27,DO-0003/4192,ลูกค้าเงินสด,2036-10-14,ปากกาลูกลื่น,8,6941.66,867.71,4733.85,591.73,31.81,G : กรัม,
2036-09-28,2036-09-28,DO-0004/0687,ลูกค้าสัญญา,2037-08-20,ปากกาลูกลื่น,651,550617.27,845.8,442653.59,679.96,19.61,UNIT : ขวด,
2036-09-29,2036-09-29,DO-0001/6411,ลูกค้าเงินสด,2037-02-28,ยางลบ,415,169326.11,408.01,138222.55,333.07,18.37,UNIT : ขวด,
2036-09-30,2036-09-30,DO-0010/0952,ลูกค้าสัญญา,2037-07-29,สมุดโน้ต,387,1480008.3,3824.31,1309999.84,3385.01,11.49,PKG : แพ็ค,
2036-10-01,2036-10-01,DO-0004/3431,ลูกค้าเงินสด,2036-10-15,ปากกาลูกลื่น,494,1746123.34,3534.66,1122059.4,2271.38,35.74,PKG : แพ็ค,
2036-10-02,2036-10-02,DO-0001/2853,ลูกค้าเงินสด,2037-06-04,ยางลบ,154,742656.82,4822.45,511419.34,3320.9,31.14,PKG : แพ็ค,
2036-10-03,2036-10-03,DO-0005/6505,ลูกค้าสัญญา,2037-07-04,ดินสอ,712,2551656.28,3583.79,2159560.65,3033.09,15.37,G : กรัม,
2036-10-04,2036-10-04,DO-0009/7576,ลูกค้าต่างประเทศ,2037-06-27,ยางลบ,210,202752.99,965.49,163825.84,780.12,19.2,G : กรัม,
2036-10-05,2036-10-05,DO-0001/2333,ลูกค้าเงินสด,2037-05-10,ดินสอ,596,1892404.62,3175.18,1702001.96,2855.71,10.06,UNIT : ขวด,
2036-10-06,2036-10-06,DO-0008/1505,ลูกค้าต่างประเทศ,2036-12-26,สมุดโน้ต,832,3200392.77,3846.63,2825519.51,3396.06,11.71,UNIT : ขวด,
2036-10-07,2036-10-07,DO-0008/3120,ลูกค้าเงินสด,2036-11-29,ยางลบ,338,1674918.65,4955.38,1070516.54,3167.21,36.09,G : กรัม,
2036-10-08,2036-10-08,DO-0001/5193,ลูกค้าสัญญา,2037-09-13,ดินสอ,305,971106.6,3183.96,618599.23,2028.19,36.3,G : กรัม,
2036-10-09,2036-10-09,DO-0011/1795,ลูกค้าเงินสด,2037-01-20,ดินสอ,219,204833.33,935.31,143703.3,656.18,29.84,G : กรัม,
2036-10-10,2036-10-10,DO-0006/1943,ลูกค้าเงินสด,2037-03-13,ยางลบ,98,382634.02,3904.43,323832.75,3304.42,15.37,G : กรัม,
2036-10-11,2036-10-11,DO-0012/7823,ลูกค้าสัญญา,2037-04-09,สมุดโน้ต,401,840128.28,2095.08,718682.89,1792.23,14.46,G : กรัม,
2036-10-12,2036-10-12,DO-0007/1185,ลูกค้าต่างประเทศ,2037-10-06,สมุดโน้ต,770,393672.51,511.26,339471.59,440.87,13.77,PKG : แพ็ค,
